SabioReactionID,Reaction,ECNumber,MW_R,logP_R,TPSA_R,Rings Count_R,Aromatic Rings_R,Heavy atoms cout_R,Alifatic Rings_R,CSP3_R,BalabanJ_R,RotatableBonds_R,H-bond donor_R,H-bond acceptor_R,MW_P,logP_P,TPSA_P,Rings Count_P,Aromatic Rings_P,Heavy atoms cout_P,Alifatic Rings_P,CSP3_P,BalabanJ_P,RotatableBonds_P,H-bond donor_P,H-bond acceptor_P
51,OC=O.[H]C2(CNc1ccc(cc1)C(=O)NC(CCC(O)=O)C(O)=O)(CNC=3N=C(N)NC(=O)C=3(N2)).Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))>>Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)).OP(O)(O)=O.NC=1NC(=O)C=2NC(CNC=2(N=1))CN(C=O)c3ccc(cc3)C(=O)NC(CCC(O)=O)C(O)=O,6.3.4.3,553.0012247659997,-1.9282000000000008,316.43,3.0,1.0,34.0,1.0,0.5,3.876905497568621,8.0,8.0,15.0,900.1953110159998,-2.4770999999999983,452.44,6.0,2.0,61.0,2.0,0.8,3.3959011370845342,16.0,13.0,21.0
53,O=C1C=CN(C(=O)N1)C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O).CC(=O)C(O)=O>>C=C(OP(O)(O)=O)C(O)=O.O=C1C=CN(C(=O)N1)C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O),2.7.1.40,571.9845716579998,-2.840900000000001,318.73999999999995,2.0,1.0,35.0,1.0,0.8888888888888888,5.623747007915904,9.0,8.0,14.0,571.9845716579999,-2.9239,321.9,2.0,1.0,35.0,1.0,0.5555555555555556,6.161480735335166,9.0,9.0,13.0
54,CC(=O)C(O)=O.NC=1NC(=O)c2ncn(c2(N=1))C3OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C3(O)>>NC=1NC(=O)c2ncn(c2(N=1))C3OC(COP(O)(=O)OP(O)(O)=O)C(O)C3(O).C=C(OP(O)(O)=O)C(O)=O,2.7.1.40,611.0067040699997,-2.675700000000001,353.47,3.0,1.0,38.0,1.0,0.8333333333333333,5.290664851845949,9.0,9.0,16.0,611.0067040699998,-2.7587000000000006,356.63,3.0,1.0,38.0,1.0,0.5,5.857353271797534,9.0,10.0,15.0
55,NC=1C=CN(C(=O)N=1)C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O).CC(=O)C(O)=O>>NC=1C=CN(C(=O)N=1)C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O).C=C(OP(O)(O)=O)C(O)=O,2.7.1.40,571.0005560699998,-2.5520000000000005,324.79,2.0,1.0,35.0,1.0,0.8888888888888888,5.614788944972156,9.0,8.0,15.0,571.0005560699999,-2.635,327.95,2.0,1.0,35.0,1.0,0.5555555555555556,6.149113901178689,9.0,9.0,14.0
56,O=C3NC=Nc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)).CC(=O)C(O)=O>>O=C3NC=Nc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)).C=C(OP(O)(O)=O)C(O)=O,2.7.1.40,595.9958050379998,-2.2579000000000007,327.44999999999993,3.0,1.0,37.0,1.0,0.8333333333333333,5.264000871590644,9.0,8.0,15.0,595.9958050379998,-2.340900000000001,330.61,3.0,1.0,37.0,1.0,0.5,5.825540692638526,9.0,9.0,14.0
57,CC(=O)C(O)=O.Nc3ncnc2c3(ncn2(C1CC(O)C(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)O1))>>C=C(OP(O)(O)=O)C(O)=O.Nc3ncnc2c3(ncn2(C1CC(O)C(COP(O)(=O)OP(O)(O)=O)O1)),2.7.1.40,579.0168748299997,-0.9398,313.27,3.0,1.0,36.0,1.0,0.8333333333333333,5.204215272379429,9.0,7.0,15.0,579.0168748299999,-1.0228000000000002,316.43,3.0,1.0,36.0,1.0,0.5,5.754055296779403,9.0,8.0,14.0
59,NC(=O)CCCCC(CCS)S.CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23>>CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCS.CC(=O)SC(CCCCC(N)=O)CCS,2.3.1.168,1016.2009298099998,0.3350000000000017,406.72,3.0,1.0,63.0,1.0,1.5271739130434785,4.685075785461132,26.0,12.0,22.0,1016.20092981,0.3350000000000035,406.7199999999999,3.0,1.0,63.0,1.0,1.4666666666666668,5.256416857052186,26.0,12.0,22.0
59,NC(=O)CCCCC(CCS)S.CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23>>CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCS.CC(=O)SC(CCCCC(N)=O)CCS,2.3.1.12,1016.2009298099998,0.3350000000000017,406.72,3.0,1.0,63.0,1.0,1.5271739130434785,4.685075785461132,26.0,12.0,22.0,1016.20092981,0.3350000000000035,406.7199999999999,3.0,1.0,63.0,1.0,1.4666666666666668,5.256416857052186,26.0,12.0,22.0
60,NC(=O)CCCCC(CCS)S.c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N>>NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).NC(=O)CCCCC1CCSS1.[H],1.6.2.6,871.19155442009,-1.3654999999999982,361.3499999999999,5.0,2.0,56.0,2.0,1.351190476190476,4.289264551028977,18.0,11.0,20.0,666.1325968999998,-2.573899999999998,317.62,5.0,3.0,44.0,3.0,0.5238095238095238,1.1471947891546252,11.0,8.0,18.0
60,NC(=O)CCCCC(CCS)S.c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N>>NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).NC(=O)CCCCC1CCSS1.[H],1.8.1.4,871.19155442009,-1.3654999999999982,361.3499999999999,5.0,2.0,56.0,2.0,1.351190476190476,4.289264551028977,18.0,11.0,20.0,666.1325968999998,-2.573899999999998,317.62,5.0,3.0,44.0,3.0,0.5238095238095238,1.1471947891546252,11.0,8.0,18.0
61,CC(O)C(O)=O.c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N>>NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[H].CC(=O)C(O)=O,1.1.1.27,754.1480923080901,-3.5640999999999976,375.79,5.0,2.0,50.0,2.0,1.1428571428571428,4.415214251957018,12.0,10.0,19.0,753.1408158559998,-3.026399999999997,371.99,5.0,3.0,50.0,3.0,0.8571428571428572,4.714898244197829,12.0,9.0,20.0
61,CC(O)C(O)=O.c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N>>NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[H].CC(=O)C(O)=O,1.1.1.28,754.1480923080901,-3.5640999999999976,375.79,5.0,2.0,50.0,2.0,1.1428571428571428,4.415214251957018,12.0,10.0,19.0,753.1408158559998,-3.026399999999997,371.99,5.0,3.0,50.0,3.0,0.8571428571428572,4.714898244197829,12.0,9.0,20.0
61,CC(O)C(O)=O.c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N>>NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[H].CC(=O)C(O)=O,1.1.1,754.1480923080901,-3.5640999999999976,375.79,5.0,2.0,50.0,2.0,1.1428571428571428,4.415214251957018,12.0,10.0,19.0,753.1408158559998,-3.026399999999997,371.99,5.0,3.0,50.0,3.0,0.8571428571428572,4.714898244197829,12.0,9.0,20.0
62,OCC(=O)C(O)C(O)COP(O)(O)=O>>OCC(=O)C(O)C(O)COP(O)(O)=O,5.1.3.1,230.019153942,-2.6211,144.52,0.0,0.0,14.0,0.0,0.8,4.0227829090142215,6.0,5.0,6.0,230.019153942,-2.6211,144.52,0.0,0.0,14.0,0.0,0.8,4.0227829090142215,6.0,5.0,6.0
63,[H]C(O)(C=O)COP(O)(O)=O.OCC(=O)C(O)C(O)C(O)C(O)COP(O)(O)=O>>OC1OC(COP(O)(O)=O)C(O)C1(O).OCC(=O)C(O)C(O)COP(O)(O)=O,2.2.1.1,460.038307884,-5.2438,289.04,0.0,0.0,28.0,0.0,1.5238095238095235,7.952176564044564,12.0,10.0,12.0,460.038307884,-5.086400000000001,281.20000000000005,1.0,1.0,28.0,1.0,1.8,6.461490131004025,9.0,10.0,12.0
64,OC1CC(O)C(COP(O)(O)=O)O1>>CC=O.[H]C(O)(C=O)COP(O)(O)=O,4.1.2.4,214.024239322,-1.4361000000000004,116.45,1.0,1.0,13.0,1.0,1.0,2.337843319857404,3.0,4.0,5.0,214.024239322,-1.1393000000000004,121.13,0.0,0.0,13.0,0.0,1.1666666666666663,5.738244818465216,4.0,3.0,5.0
65,OC1OC(COP(O)(O)=O)C(O)C1(O)>>OCC(=O)C(O)C(O)COP(O)(O)=O,5.3.1.6,230.019153942,-2.4653000000000005,136.68,1.0,1.0,14.0,1.0,1.0,2.4387072219898034,3.0,5.0,6.0,230.019153942,-2.6211,144.52,0.0,0.0,14.0,0.0,0.8,4.0227829090142215,6.0,5.0,6.0
65,OC1OC(COP(O)(O)=O)C(O)C1(O)>>OCC(=O)C(O)C(O)COP(O)(O)=O,5.3.1.9,230.019153942,-2.4653000000000005,136.68,1.0,1.0,14.0,1.0,1.0,2.4387072219898034,3.0,5.0,6.0,230.019153942,-2.6211,144.52,0.0,0.0,14.0,0.0,0.8,4.0227829090142215,6.0,5.0,6.0
66,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)).OC1OC(COP(O)(O)=O)C(O)C1(O)>>Nc3ncnc1c3(ncn1C2OC(COP(O)(O)=O)C(O)C2(O)).OC1C(O)C(OC1(COP(O)(O)=O))OP(O)(=O)OP(O)(O)=O,2.7.6.1,737.0148994039998,-4.094300000000001,415.81,4.0,2.0,45.0,2.0,1.5,4.128116622190528,11.0,12.0,20.0,737.0148994039998,-4.094300000000001,415.81,4.0,2.0,45.0,2.0,1.5,4.530107320517716,11.0,12.0,19.0
67,OCC(=O)C(O)C(O)COP(O)(O)=O>>OCC(=O)C(O)C(O)COP(O)(O)=O,5.1.3.4,230.019153942,-2.6211,144.52,0.0,0.0,14.0,0.0,0.8,4.0227829090142215,6.0,5.0,6.0,230.019153942,-2.6211,144.52,0.0,0.0,14.0,0.0,0.8,4.0227829090142215,6.0,5.0,6.0
68,O=C1C=CN(C(=O)N1)C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O).OCC1OC(OP(O)(O)=O)C(O)C(O)C1(O)>>OCC3OC(OP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(O))N2C=CC(=O)NC2(=O))C(O)C(O)C3(O).OP(O)(=O)OP(O)(O)=O,2.7.7.33,743.9982462959999,-5.6053000000000015,421.28,3.0,2.0,45.0,2.0,1.5555555555555556,4.803889951285965,11.0,13.0,19.0,743.9982462959999,-5.605299999999994,421.28,3.0,2.0,45.0,2.0,0.7333333333333333,5.685843981167241,11.0,13.0,19.0
68,O=C1C=CN(C(=O)N1)C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O).OCC1OC(OP(O)(O)=O)C(O)C(O)C1(O)>>OCC3OC(OP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(O))N2C=CC(=O)NC2(=O))C(O)C(O)C3(O).OP(O)(=O)OP(O)(O)=O,2.7.7.64,743.9982462959999,-5.6053000000000015,421.28,3.0,2.0,45.0,2.0,1.5555555555555556,4.803889951285965,11.0,13.0,19.0,743.9982462959999,-5.605299999999994,421.28,3.0,2.0,45.0,2.0,0.7333333333333333,5.685843981167241,11.0,13.0,19.0
68,O=C1C=CN(C(=O)N1)C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O).OCC1OC(OP(O)(O)=O)C(O)C(O)C1(O)>>OCC3OC(OP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(O))N2C=CC(=O)NC2(=O))C(O)C(O)C3(O).OP(O)(=O)OP(O)(O)=O,2.7.7.23,743.9982462959999,-5.6053000000000015,421.28,3.0,2.0,45.0,2.0,1.5555555555555556,4.803889951285965,11.0,13.0,19.0,743.9982462959999,-5.605299999999994,421.28,3.0,2.0,45.0,2.0,0.7333333333333333,5.685843981167241,11.0,13.0,19.0
68,O=C1C=CN(C(=O)N1)C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O).OCC1OC(OP(O)(O)=O)C(O)C(O)C1(O)>>OCC3OC(OP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(O))N2C=CC(=O)NC2(=O))C(O)C(O)C3(O).OP(O)(=O)OP(O)(O)=O,2.7.7.9,743.9982462959999,-5.6053000000000015,421.28,3.0,2.0,45.0,2.0,1.5555555555555556,4.803889951285965,11.0,13.0,19.0,743.9982462959999,-5.605299999999994,421.28,3.0,2.0,45.0,2.0,0.7333333333333333,5.685843981167241,11.0,13.0,19.0
69,OC1OC(COP(O)(O)=O)C(O)C(O)C1(O)>>OCC1OC(OP(O)(O)=O)C(O)C(O)C1(O),5.4.2.2,260.02971862600003,-3.1044,156.91,1.0,1.0,16.0,1.0,1.0,2.572326379287314,3.0,6.0,7.0,260.02971862600003,-3.1044,156.91,1.0,1.0,16.0,1.0,1.0,2.747846398413265,3.0,6.0,7.0
69,OC1OC(COP(O)(O)=O)C(O)C(O)C1(O)>>OCC1OC(OP(O)(O)=O)C(O)C(O)C1(O),5.4.2.8,260.02971862600003,-3.1044,156.91,1.0,1.0,16.0,1.0,1.0,2.572326379287314,3.0,6.0,7.0,260.02971862600003,-3.1044,156.91,1.0,1.0,16.0,1.0,1.0,2.747846398413265,3.0,6.0,7.0
71,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)).CC(O)=O>>Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)).CC(=O)OP(O)(O)=O,2.7.2.2,567.0168748299998,-1.538100000000001,316.43,3.0,1.0,35.0,1.0,1.0,4.492448887874776,8.0,8.0,15.0,567.0168748299999,-2.103800000000001,316.43,3.0,1.0,35.0,1.0,1.0,5.489004324549004,7.0,8.0,15.0
71,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)).CC(O)=O>>Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)).CC(=O)OP(O)(O)=O,2.7.2.15,567.0168748299998,-1.538100000000001,316.43,3.0,1.0,35.0,1.0,1.0,4.492448887874776,8.0,8.0,15.0,567.0168748299999,-2.103800000000001,316.43,3.0,1.0,35.0,1.0,1.0,5.489004324549004,7.0,8.0,15.0
71,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)).CC(O)=O>>Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)).CC(=O)OP(O)(O)=O,2.7.2.1,567.0168748299998,-1.538100000000001,316.43,3.0,1.0,35.0,1.0,1.0,4.492448887874776,8.0,8.0,15.0,567.0168748299999,-2.103800000000001,316.43,3.0,1.0,35.0,1.0,1.0,5.489004324549004,7.0,8.0,15.0
72,CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23.OP(O)(O)=O>>CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCS.CC(=O)OP(O)(O)=O,2.3.1.8,907.102668852,-2.2439999999999976,441.39,3.0,1.0,56.0,1.0,0.6521739130434783,5.025505820755803,19.0,12.0,20.0,907.102668852,-2.023099999999997,430.39,3.0,1.0,56.0,1.0,1.1666666666666663,5.346786691803113,19.0,12.0,21.0
72,CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23.OP(O)(O)=O>>CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCS.CC(=O)OP(O)(O)=O,2.3.1.19,907.102668852,-2.2439999999999976,441.39,3.0,1.0,56.0,1.0,0.6521739130434783,5.025505820755803,19.0,12.0,20.0,907.102668852,-2.023099999999997,430.39,3.0,1.0,56.0,1.0,1.1666666666666663,5.346786691803113,19.0,12.0,21.0
73,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[H]C24(CNC=1N=C(N)NC(=O)C=1N4(CN(C2)c3ccc(cc3)C(=O)NC(CCC(O)=O)C(O)=O))>>NC=4NC(=O)C2=C(NCC1CN(C=[N+]12)c3ccc(cc3)C(=O)NC(CCC(O)=O)C(O)=O)N=4.NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[H],1.5.1.5,1201.2537102340896,-3.4207999999999945,558.7699999999999,9.0,4.0,81.0,4.0,0.8261904761904761,2.6545502707057835,20.0,15.0,27.0,457.17043287608993,-0.5009999999999977,193.75,4.0,2.0,33.0,2.0,0.3,1.49176280967325,7.0,6.0,8.0
73,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[H]C24(CNC=1N=C(N)NC(=O)C=1N4(CN(C2)c3ccc(cc3)C(=O)NC(CCC(O)=O)C(O)=O))>>NC=4NC(=O)C2=C(NCC1CN(C=[N+]12)c3ccc(cc3)C(=O)NC(CCC(O)=O)C(O)=O)N=4.NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[H],1.5.1.15,1201.2537102340896,-3.4207999999999945,558.7699999999999,9.0,4.0,81.0,4.0,0.8261904761904761,2.6545502707057835,20.0,15.0,27.0,457.17043287608993,-0.5009999999999977,193.75,4.0,2.0,33.0,2.0,0.3,1.49176280967325,7.0,6.0,8.0
74,NC=4NC(=O)C2=C(NCC1CN(C=[N+]12)c3ccc(cc3)C(=O)NC(CCC(O)=O)C(O)=O)N=4.[H]O[H]>>[H].NC=1NC(=O)C=2NC(CNC=2(N=1))CN(C=O)c3ccc(cc3)C(=O)NC(CCC(O)=O)C(O)=O,3.5.4.9,474.1731725280899,-1.4381999999999977,225.25,4.0,2.0,34.0,2.0,0.3,1.49176280967325,7.0,6.0,8.0,474.173721108,-0.6185999999999972,219.83999999999995,3.0,1.0,34.0,1.0,0.3,1.647249330279999,10.0,7.0,9.0
75,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)).[H]O[H]>>OP(O)(O)=O.Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)),2.7.11.24,525.0063101459998,-2.453700000000001,310.63,3.0,1.0,32.0,1.0,0.5,1.6894094002007245,8.0,7.0,14.0,525.0063101459999,-2.6746000000000008,310.36,3.0,1.0,32.0,1.0,0.5,5.220718302404654,6.0,9.0,13.0
75,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)).[H]O[H]>>OP(O)(O)=O.Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)),5.6.1.1,525.0063101459998,-2.453700000000001,310.63,3.0,1.0,32.0,1.0,0.5,1.6894094002007245,8.0,7.0,14.0,525.0063101459999,-2.6746000000000008,310.36,3.0,1.0,32.0,1.0,0.5,5.220718302404654,6.0,9.0,13.0
75,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)).[H]O[H]>>OP(O)(O)=O.Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)),3.6.1.3,525.0063101459998,-2.453700000000001,310.63,3.0,1.0,32.0,1.0,0.5,1.6894094002007245,8.0,7.0,14.0,525.0063101459999,-2.6746000000000008,310.36,3.0,1.0,32.0,1.0,0.5,5.220718302404654,6.0,9.0,13.0
75,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)).[H]O[H]>>OP(O)(O)=O.Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)),3.1.3.29,525.0063101459998,-2.453700000000001,310.63,3.0,1.0,32.0,1.0,0.5,1.6894094002007245,8.0,7.0,14.0,525.0063101459999,-2.6746000000000008,310.36,3.0,1.0,32.0,1.0,0.5,5.220718302404654,6.0,9.0,13.0
75,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)).[H]O[H]>>OP(O)(O)=O.Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)),3.6.3,525.0063101459998,-2.453700000000001,310.63,3.0,1.0,32.0,1.0,0.5,1.6894094002007245,8.0,7.0,14.0,525.0063101459999,-2.6746000000000008,310.36,3.0,1.0,32.0,1.0,0.5,5.220718302404654,6.0,9.0,13.0
75,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)).[H]O[H]>>OP(O)(O)=O.Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)),3.6.4.12,525.0063101459998,-2.453700000000001,310.63,3.0,1.0,32.0,1.0,0.5,1.6894094002007245,8.0,7.0,14.0,525.0063101459999,-2.6746000000000008,310.36,3.0,1.0,32.0,1.0,0.5,5.220718302404654,6.0,9.0,13.0
75,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)).[H]O[H]>>OP(O)(O)=O.Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)),3.6.2.1,525.0063101459998,-2.453700000000001,310.63,3.0,1.0,32.0,1.0,0.5,1.6894094002007245,8.0,7.0,14.0,525.0063101459999,-2.6746000000000008,310.36,3.0,1.0,32.0,1.0,0.5,5.220718302404654,6.0,9.0,13.0
75,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)).[H]O[H]>>OP(O)(O)=O.Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)),3.1.4,525.0063101459998,-2.453700000000001,310.63,3.0,1.0,32.0,1.0,0.5,1.6894094002007245,8.0,7.0,14.0,525.0063101459999,-2.6746000000000008,310.36,3.0,1.0,32.0,1.0,0.5,5.220718302404654,6.0,9.0,13.0
75,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)).[H]O[H]>>OP(O)(O)=O.Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)),2.7.1.2,525.0063101459998,-2.453700000000001,310.63,3.0,1.0,32.0,1.0,0.5,1.6894094002007245,8.0,7.0,14.0,525.0063101459999,-2.6746000000000008,310.36,3.0,1.0,32.0,1.0,0.5,5.220718302404654,6.0,9.0,13.0
75,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)).[H]O[H]>>OP(O)(O)=O.Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)),3.6.1,525.0063101459998,-2.453700000000001,310.63,3.0,1.0,32.0,1.0,0.5,1.6894094002007245,8.0,7.0,14.0,525.0063101459999,-2.6746000000000008,310.36,3.0,1.0,32.0,1.0,0.5,5.220718302404654,6.0,9.0,13.0
75,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)).[H]O[H]>>OP(O)(O)=O.Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)),5.6.1.8,525.0063101459998,-2.453700000000001,310.63,3.0,1.0,32.0,1.0,0.5,1.6894094002007245,8.0,7.0,14.0,525.0063101459999,-2.6746000000000008,310.36,3.0,1.0,32.0,1.0,0.5,5.220718302404654,6.0,9.0,13.0
75,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)).[H]O[H]>>OP(O)(O)=O.Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)),2.7.1.1,525.0063101459998,-2.453700000000001,310.63,3.0,1.0,32.0,1.0,0.5,1.6894094002007245,8.0,7.0,14.0,525.0063101459999,-2.6746000000000008,310.36,3.0,1.0,32.0,1.0,0.5,5.220718302404654,6.0,9.0,13.0
75,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)).[H]O[H]>>OP(O)(O)=O.Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)),3.1.3,525.0063101459998,-2.453700000000001,310.63,3.0,1.0,32.0,1.0,0.5,1.6894094002007245,8.0,7.0,14.0,525.0063101459999,-2.6746000000000008,310.36,3.0,1.0,32.0,1.0,0.5,5.220718302404654,6.0,9.0,13.0
