SabioReactionID	ECNumber
12438	3.4.21.62
2505	2.7.7.43
9704	5.3.3.8
11277	3.4.13.9
15132	2.1.1.145
259	6.2.1.4
10924	4.1.1.1
1186	1.1.3.21
11822	3.2.1.21
7002	-
11844	2.7.1.6
15860	1.3.5.3
454	3.6.1.8
9600	1.4.3.1
9049	2.1.1.146
7009	2.5.1
15337	2.7.7.77
10718	2.3.1.24
14467	1.3.1.95
11937	3.4.22
11102	5.4.2.8
9953	3.1.3.23
1064	2.6.1.5
8593	1.14.16.4
2058	2.7.8.41
10705	1.1.1.n11
14596	3.1.13
13190	6.2.1.n2
1614	1.1.1.175
149	4.1.2.52
3135	1.1.1.62
2293	1.1.1.10
10500	2.7.1.113
6489	3.5.2.6
13062	2.4.1.35
816	3.6.5.1
113	1.1.1.37
3409	5.2.1.5
12459	2.3.1.16
13661	3.4.21
9645	6.1.1.16
14393	3.2.1.21
7850	2.7.1.40
1654	1.1.1.21
395	1.1.1.19
11970	1.1.1.51
205	2.7.7.48
14522	1.1.3.20
10070	1.5.3.7
16479	1.7.1
480	3.1.3.89
1086	1.1.1.21
1388	2.6.1.30
10025	1.1.1.156
6606	2.6.1.62
7112	3.1.4.12
7752	1.4.3.3
8163	1.2.4.2
13718	3.4.21.62
10100	1.1.1.21
10378	3.1.3
16208	3.4.22.69
6780	1.11.1.16
7912	1.1.1.50
9824	3.2.1.23
110	5.4.2.7
15516	1.1.1.206
6592	3.1.2.2
1318	3.1.4.2
13620	-
12308	3.4.15.1
14568	-
7216	6.3.2.2
13844	3.4.24.27
6930	1.2.1.19
12724	3.2.1.1
8193	2.3.1.74
9848	3.2.1.52
6962	1.2.1.88
1131	4.4.1.1
16472	7.2.2
14891	1.1.1.14
4491	1.1.1.213
6673	1.16.1.3
7725	1.5.3.16
11913	3.4.21.39
10786	4.4.1.5
6602	3.5.2.6
11412	-
4711	2.6.1.52
7300	3.5.2.6
14922	2.7.1.106
10033	3.1.6.14
6670	1.5.99.12
7209	6.3.2.2
12786	1.10.3.1
10741	1.1.1.149
9696	2.3.1.16
15911	2.3.1.157
5179	6.1.1
15167	1.13.11.16
12234	1.8.1.4
3366	1.1.1.213
13095	4.1.3.39
14620	4.2.3.48
2350	2.7.1.71
8051	1.1.1.184
83	2.7.4.4
15217	-
8104	3.1.1.74
1499	4.4.1.1
2897	1.1.1.86
15028	5.3.99.2
15404	2.8.2.2
1405	4.1.1.22
15872	3.1.3.76
12380	3.4.17.22
9868	3.2.1.70
7659	1.11.1.7
16183	1.8.1.9
15909	1.13.11.52
15763	3.1.1.4
12197	3.2.1.58
10797	1.1.1.1
6880	1.1.1.169
14303	1.5.1
937	3.1.3.7
2516	1.1.1.1
14883	1.1.1.14
12691	1.4.3.21
12877	1.14.14.145
8025	2.1.3.3
13803	3.5.1.23
6866	4.3.1
7215	6.3.2.2
11319	4.3.1.3
12321	5.2.1.8
14317	-
11669	2.3.2.2
6589	1.1.99.31
15903	1.2.1.12
14855	1.13.11.12
7852	4.1.1.49
16130	1.8.2.2
6692	2.3.1.7
14474	3.4.24.18
12294	6.1.1
13959	2.6.1.7
11343	3.2.1.20
79	2.4.2.3
7665	1.1.1.21
10133	2.7.1.207
12962	-
553	1.1.1.21
6581	3.1.2.23
11624	3.4.17.15
14668	1.1.1.50
670	3.6.1.5
9835	1.3.8.7
7176	4.4.1.3
15805	1.10.3.2
10381	2.6.1.15
11177	1.1.1.122
579	2.7.1.28
7755	1.1.1.n11
13170	3.1.1.1
5233	3.5.1.88
11666	1.14.18.1
11273	2.1.3.6
11284	1.1.1.50
15038	3.5.2.6
7346	1.14.18.1
5115	2.8.3.12
15830	3.2.1.129
5459	2.3.1
8159	3.5.1.14
10459	2.4.99.17
14106	3.2.1.3
13860	3.4.24.27
9735	3.4.11.2
1201	1.1.1.138
7911	1.1.1.213
300	3.6.1.17
14978	2.1.2.1
10309	3.1.1
10922	3.4.22.10
7833	1.1.1.188
10566	1.1.1.2
9823	3.5.2.6
6524	1.1.1.21
14629	2.4.1
14761	5.3.2.6
7796	1.1.1.49
6910	1.14.15.6
10639	1.1.1.149
15742	4.3.2.3
12925	2.7.7.4
11285	1.1.1.50
6363	1.13.11.16
1501	4.2.1.22
12293	6.1.1
6591	3.1.2
13677	6.3.4.12
7186	3.1.3.48
2923	4.2.3.4
15743	4.3.2.3
12644	2.7.1.21
2768	1.4.3.4
334	1.14.13.7
1409	1.2.1.57
2216	1.1.1.88
15012	3.3.2.10
10545	3.1.1.2
12810	3.4.13.9
10411	1.1.1.45
13721	3.4.21.62
6898	1.1.1.2
15601	2.3.1
14682	1.1.1.272
9693	5.3.3.8
13094	4.1.3.39
10190	3.1.1.28
15681	3.4.22.n14
2874	3.6.1.7
3632	2.8.3.12
9999	1.4.3.2
3310	2.5.1.18
11705	1.2.1.88
1434	3.5.1
15701	3.4.22.n14
12057	2.3.1.29
15498	4.2.3.47
3049	2.5.1.3
10147	1.1.1.188
11945	3.5.2.6
16425	5.4.2.6
13040	2.7.1.24
9774	5.1.1
3328	1.1.1.1
100	1.5.1.5
1760	1.2.1.44
11553	1.1.1.239
10153	1.1.1.1
14897	1.1.1.14
14630	2.4.1
7647	1.3.1.10
8873	1.5.1.11
14078	1.14.14.1
6786	1.2.1.3
16116	1.5.1.39
15714	4.1.2.38
14177	1.13.11.34
10336	1.1.1.27
10510	3.1.2.6
16486	1.7.1
10778	1.1.1.21
1609	6.2.1.25
15457	-
638	3.1.1.22
12419	3.1.1.1
15247	1.1.1.42
1114	2.7.1.105
10735	1.8.1.9
8183	1.1.2.3
7759	1.1.1.209
14058	6.3.1.9
10098	3.4.11.4
1793	2.5.1.1
6815	1.3.8.8
14465	2.4.1.126
14884	1.1.1.14
8076	1.14.16.4
11625	3.4.17.1
10577	3.4.13
15133	2.1.1.145
799	3.2.1.21
10563	3.1.1.1
365	3.6.1.23
15889	2.3.1.199
3011	6.3.3.3
11204	2.6.1.15
7179	2.7.3.9
7942	1.1.1.14
11381	2.4.1.17
16157	1.3.1.77
11347	3.5.2.6
15602	2.3.1
10009	1.1.1
14309	2.7.13.3
14223	3.5.4.11
2113	1.2.1.3
16332	2.1.1.n7
12082	3.4.15.1
16481	1.7.1
6903	1.2.1.3
10003	2.4.1.17
15118	1.13.11.11
2478	1.2.1.19
3815	1.17.3.2
6787	1.2.1.48
15531	2.4.1
12970	2.7.1.107
11531	2.4.1.17
11699	3.2.1.20
1075	2.6.1.57
4008	1.1.1.210
11181	1.1.1.179
10863	1
1146	2.4.1.9
15398	4.1.2.54
8829	2.7.1.206
14066	6.3.1.9
9950	3.5.2.6
16392	3.4.24.89
13365	3.5.1.88
12289	2.7.7.69
485	1.3.98.1
15741	4.1.2.13
7271	1.1.1.121
12135	2.5.1.31
13433	2.8.2
15572	2.3.1.159
7644	2.7.2.3
15977	4.2.3
7750	1.4.3.3
15375	2.1.1.56
4813	2.7.1.158
230	3.5.1.116
12848	1.5.1.20
11697	3.2.1.20
7963	3.1.3.48
1363	3.2.1.22
11823	3.2.1.21
876	1.1.1.136
8527	2.4.1.90
1410	1.2.1.10
11747	3.4.21
531	2.3.1.16
14242	1.1.99.36
12314	2.1.1.143
11904	1.17.3.2
14760	5.3.2.6
11843	2.7.1.2
14463	2.4.1.126
13471	-
16070	1.5.1.20
10328	3.4.24.30
6901	1.1.1.2
14570	-
2104	2.3.1.43
14200	1.8.4.13
594	4.1.1.19
1099	4.1.1.25
10288	3.1.1.3
1717	1.5.3.10
16231	1.1.1.421
1406	4.3.1.3
12456	4.3.1.24
14115	1.5.1.5 3.5.4.9
12452	3.2.1.122
11978	1.1.1.51
11778	2.3.1.65
16381	5.1.3
2032	3.4.13.20
15919	4.2.3.4
392	7.2.2.8
1117	3.1.3.11
14864	1.14.14.70
8669	1.14.11.2
14797	1.1.1.14
9700	2.7.4.14
14984	5.3.99.2
14459	2.3.1.118
6504	1.3.8.8
245	3.6.1.9
13177	4.4.1.3
7994	1.1.1.51
13796	3.2.1.2
256	4.2.1.2
11845	3.5.1.1
10458	2.7.1.40
13476	3.2.1.78
6591	3.1.2.23
10733	1.1.3.10
14227	3.5.4.11
12186	1.7.1.6
12406	3.1.1.43
10417	3.6.1.8
6858	4.1.1.74
11404	-
9983	2.7.2.2
6781	1.11.1.7
12490	3.5.4.43
7928	4.2.2.13
15074	1.1.1.50
7000	2.6.1.7
2700	1.1.1
13305	1.14
2457	1.2.1.19
12368	3.1.1
1450	1.5.1.15
9942	3.5.2.6
11867	3.5.2.6
10109	1.1.1.50
15104	1.1.1.40
7657	1.6.2.2
873	5.1.3.2
15668	1.2.4.1 2.3.1.61 1.8.1.4
10345	2.4.1.173
1335	1.2.1.13
13098	-
793	2.7.1.60
14188	1.14.14.1
15449	-
16051	2.7.11.1
14495	3.4.24.18
13215	2.7.1.20
1527	3.1.1.4
7068	1.14.14.149
15145	1.2.5.3
11888	1.17.3.2
862	5.1.1.1
1097	2.6.1.42
1065	4.1.1.28
13565	1.14.14.1
16433	2.7.1.39
7305	3.2.2.5
16304	2.3.1.286
8501	2.4.1.36
13398	-
7935	1.1.1.62
11538	1.1.1.150
15818	1.10.3.2
11819	3.2.1.23
7839	1
1494	1.3.1.104
14186	2.3.1.196
14567	-
15780	2.1.2.1
4833	2.7.7.62
13549	-
13440	1.2.1.3
9798	5.1.3.3
1795	5.4.2.2
11269	4.2.1.11
10237	3.5.1.3
7143	1.14.14.55
15451	-
11995	1.1.1.213
16173	2.7.1.30
292	3.1.4.17
3001	1.2.4.4 2.3.1.168 1.8.1.4
9928	1.1
16115	1.7.1
7234	1.1.1.387
16389	-
13419	-
2076	3.5.1.25
10225	1.2.1.5
9960	3.1.3.23
4038	1.14
6581	3.1.2
10112	1.5.1.20
15394	4.3.2.7
9871	1.1
402	6.1.1.23
4908	1.13.11.1
14305	2.4.1.101
14257	1.1.99.36
14677	2.3.1.87
13232	-
827	1.4.3.3
1355	1.1.1.14
12585	3
13317	3.4.17.23
6758	1.1.1.21
1704	4.2.1.68
15289	2.7.1
7	5.4.2.12
597	1.1.1.244
2281	2.7.7.9
1693	1.1.1.137
15691	4.1.1.96
16160	1.1.1.85
4835	6.3.5.9
4405	4.2.1.150
12095	1.3.1.20
10109	1.1.1.188
7236	2.7.1.95
1973	2.5.1.45
11832	3.4.22.2
514	3.5.2.2
11729	3.4.23.34
10441	1.3.1.20
171	3.1.2.17
11569	1.1.1.213
16491	-
14045	6.3.1.9
15444	3.6.5
15155	1.11.1.21
15965	1.3.5.2
13967	1.8.1.4
904	4.1.3.16
9565	1.1.1.4
10893	3.4.22.10
1825	2.6.1.31
7042	1.2.1.9
6994	2.6.1.7
16220	3.1.3.105
7713	3.1.3.25
15047	2.1.2.1
13594	3.2.1.23
15316	2.7.7.76
1487	3.2.2.14
7802	1.14.16.2
7642	2.5.1.9
5284	1.1.1.267
15227	2.7.11.13
1580	5.3.2.6
6773	1.3.1.98
14252	1.1.99.36
4755	3.1.4.16
205	2.7.7.19
7842	3.4.11.23
6610	3.5.2.6
12886	1.2.4.1 2.3.1.12 1.8.1.4
11619	3.4.17.1
12345	3.2.1.21
16362	1.14.14 1.6.2
7186	3.1.3.1
11825	3.2.1.21
13831	3.1.1.41
10586	3.4.13
11892	1.17.3.2
14334	3.4.23.20
16233	2.7.1.209
6906	1.2.1.3
13863	3.4.24.27
12367	7.5.2.1
15885	2.3.1.199
15191	1.1.1.42
13192	3.2.1.21
12054	2.7.1.3
7229	1.1.1.103
6937	1.2.1.3
14752	1.4.3.3
10473	1.3.8.6
13912	-
70	5.1.3.2
7824	2.8.2.1
9736	1.2.1.3
12169	-
15994	1.13.11.52
12000	3.2.1.21
7809	-
10066	2.7.2.2
12932	3.4.17.11
479	3.1.3
13902	-
10662	3.4.21
10140	1.1.1.184
14841	4.1.3.1
6645	3.4.21.21
10322	1.2.3.1
9752	3.1.2.12
15921	2.7.9.2
13346	2.7.7.83
1617	5.3.1.5
9759	2.7.1.40
11259	1.1.1
6919	1.2.1.3
10554	2.3.1.60
11293	3.1.2.17
1917	1.1.1.184
13532	3.5.1.23
15595	3.6.1.5
12838	-
16482	1.7.1
13045	1.3.8.2
10046	3.5.1.11
5282	1.1.1.2
1986	1.1.1.27
11748	3.4.21
10777	1.1.1.21
395	1.1.1.72
12125	2.3.2.10
13187	6.2.1.n2
14680	2.1.1.43
3127	1.2.1.41
16213	4.3.3.6
15408	4.2.3.9
15592	3.1.3.48
12673	4.1.2
12478	-
1254	1.5.1.3
16296	4.1.1.65
10407	2.3.1.39
12443	3.2.1.122
10742	1.1.3.10
9636	6.3.4.16 2.1.3.3
6800	1.2.1.48
2301	1.1.1
13970	3.1.3.5
12410	3.1.1.43
15679	3.4.22.n14
14239	1.1.1.334
9970	2.7.4.14
12023	1.1.1.166
14638	1.8.1.15
7213	6.3.2.2
15769	1.10.3.2
2093	3.1.2
10853	1.2.1.10
10009	1.1.1.72
13488	2.4.1.85
7997	1.1.1.50
7755	1.1.1
6144	1.2.1.44
2900	1.1.1
14020	1.14.14.1
75	3.1.3.2
2995	4.2.1.75
10705	1
14431	1.1.1.271
11917	3.4.21.39
6758	1.1.1.65
7907	1.1.1.188
7918	1.1.1.146
13109	3.4.14.5
742	3.11.1.3
11472	2.3.1.60
14487	3.4.24.18
12768	2.7.1.107
14169	1.2.3.1
8973	2.7.7.23
15963	3.4.22.69
4125	1.1.1.86
6572	2.4.1
13423	3.2.1.18
15238	2.7.11.11
14237	2.1.1.160
7705	4.1.2.55
11529	1.3.99.12
10477	1.3.8.6
15652	2.3.1.206
10466	1.3.8.6
75	3.1.3.1
8104	3.1.1.6
11734	3.4
11956	1.1.1.1
11651	1.10.3.2
15564	2.3.1.159
10424	1.1.1.21
9255	5.1.3.18
14933	2.3.1.67
2499	1.1.1.2
15517	1.1.1.206
10863	1.1.1.62
11797	3.2.1.20
6153	2.1.1.104
125	2.4.2.28
3090	4.1.1.36
15442	3.6.5
1374	1.14.18.2
12185	1.17.4.2
12649	3.5.1.88
16000	2.7.7.50
15088	1.2.1.5
13479	3.4.21.104
6965	3.1.1
10768	1.1.1.1
11136	1.2.1.19
11954	2.5.1.26
16175	2.7.1.30
3252	1.1.1.193
373	1.14.18.1
2881	4.2.1.68
9829	2.3.1
12721	3.2.1.1
6776	1.1.1.21
10728	3.4.11
16072	1.14.11.2
7304	3.6.1.15
7702	-
12079	2.7.1.11
13939	-
10694	1.1.3.10
12994	2.4.2.28
16398	6.3.4.4
11877	3.4.23.46
7911	1.1.1.184
6854	4.1.1.74
14562	2.1.1.247
13616	2.7.4.22
14448	3.4.11
4590	2.3.1.41
8082	3.1.3.2
16162	2.5.1.116
8002	1.1.3.10
10788	1.1.1.21
1443	2.7.11.4
11545	1.1.1.151
10526	3.1.2.6
12881	1.1.1
8166	1.2.4.2 2.3.1.61 1.8.1.4
15787	1.10.3.2
6661	1.5.99.12
11779	2.3.1.65
392	2.7.11.1
11884	2.7.1.74
1325	3.1.3.1
7282	1.4.1.20
15684	2.7.13.3
10284	1.1.3.7
7077	2.6.1.19
10212	2.4.2.10
14396	3.2.1.21
15139	2.1.1.145
12429	3.1.1.1
7121	3.1.1.73
15315	2.7.7.77
7117	2.3.1.226
3666	3.2.1.26
9895	3.1.1.1
15218	-
16019	3.4.21
12298	2.3.1.23
11746	3.4.21
6865	4.3.1
6515	1.3.8.6
13509	3.1.2.2
15355	4.1.2.47
14843	5.3.3
9603	3.1.3.2
7005	2.6.1.7
15017	
11546	1.1.1.151
15187	1.1.1.42
7966	3.5.2.6
12224	1.1.1.n11
13298	2.5.1.10
11481	2.7.1.6
10037	2.1.1.49
6652	1.5.99.12
15704	3.4.22.69
7139	3.1.2
8148	3.5.1.11
10446	3.2.1.23
6895	1.1.1.2
13436	3.4.16.4
16444	1.8.4.11
3177	3.1.3.62
14742	1.1.1
1847	1.1.1.215
15385	1.1.1
12481	-
697	3.1.3.1
997	1.1.1.244
10877	1.2.1.19
707	3.6.1.28
677	1.6.5.4
9664	1.1.3.38
12244	1.14.18.9
12865	4.1.2.44
3919	1.1.1.178
7624	3.3.2.10
7932	1.1.3.10
15515	1.1.1.206
15065	1.2.1.96
7310	4.4.1.11
16284	2.7.8.11
866	4.1.3.1
287	3.6.1.9
3366	1.1.1.112
3312	4.4.1.9
14092	2.7.11.1
15152	1.11.1.20
14277	1.1.99.36
14169	1.17.3.2
11601	3.4.22.51
9833	1.2.1.3
3416	3.2.1.22
421	2.7.4.6
10640	1.1.1.149
13445	2.7.11.26
463	4.1.1.23
13908	-
1394	2.1.1.53
12127	3.2.1.1
7892	1.1.1.184
10117	1.1.1
1558	2.7.2.7
49	1.1.1.2
47	2.7.1.23
16409	2.3.1
10502	3.8.1
14533	1.1.1.291
758	1.4.3.2
14232	2.4.1.320
7777	4.99.1.1
10987	1.17.3.2
3820	4.3.1
15610	2.3.1
16013	3.1.3.16
1352	2.6.1.42
14798	1.1.1.14
13022	2.8.3.12
16318	1.11.1.7
7816	1.1.1
11272	2.1.3.6
13587	3.4.21.62
16156	1.3.1.77
12400	3.2.1.63
6344	6.3.1.15
1517	4.1.3.40
226	1.7.1.7
13146	2.4.1
11564	2.4.1.25
16456	5.2.1.13
15134	2.1.1.145
14278	1.1.99.36
10017	1.1.1.218
9957	3.1.3.23
1262	2.7.7.27
857	1.4.1.1
15077	1.1.1.50
2321	1.1.1.51
6846	3.2.1.51
15158	1.11.1.21
3841	1.13.11.56
12131	1.16.1.5
2736	1.14.14.17
6744	1.3.8.8
6690	2.3.1.7
12774	1.14.11.11
2564	3.7.1.3
10116	3.5.1.4
731	4.1.1.50
13991	2.3.1.76
11427	-
9908	4.3.1.15
8155	3.5.1.14
279	2.7.1.76
2418	1.3.8.6
9824	3.2.1.86
16498	7.6.2.5
183	2.7.4.6
12615	2.7.1.172
7059	2.3.2.2
4942	1.4.3.22
348	2.4.2.1
10751	3.2.1.35
7894	1.1.1.2
14102	2.1.1.241
15760	1.10.3.2
12145	1.17.4.2
10227	2.4.2.10
65	5.3.1.6
11716	3.4.23.16
13350	1.14.14.1
750	4.1.1.9
6925	1.2.1.3
10391	4.4.1.3
9408	3.6.1.9
11266	3.1.3.5
8071	1.1.1.213
9874	1.1.1.213
5373	3.5.2.16
203	6.3.5.5
2227	1.1.1.55
7223	1.4.3.22
14788	2.3.1.1
12974	1.1.1.324
10780	2.5.1.18
14547	-
11678	3.5.1.1
11031	1.1.1.209
10790	1.1.1.51
1904	2.4.1.21
10196	2.3.1.65
10004	2.7.4.14
13741	2.7.11.1
14473	-
16154	3.1.1.1
1064	2.6.1.1
7292	1.14.13.7
14772	2.5.1.78
13464	-
7282	1.4.1.8
12794	3.1.2.23
2716	5.4.3.3
3577	1.8.1.12
9705	3.1.3
10864	1
7847	4.2.1.11
14566	-
6935	1.2.1.26
523	1.2.4.1 2.3.1.12 1.8.1.4
11228	2.3.1
11581	3.4.22.16
12385	1.14.13.105
12402	3.4.11.10
11836	3.4.22.2
1585	5.1.3.6
7129	1.6.99.1
11639	1.1.1.62
6795	1.2.1.48
14122	3.1.1.88
987	2.6.1.45
7650	1.11.1.7
11575	2.4.1.17
1840	1.3.1.78
6935	1.2.1.4
12860	4.1.2
11195	1.1.1.328
11907	1.17.3.2
9614	1.1.1.28
2035	2.4.1
8188	2.7.4.3
3749	3.1.2.21
9737	6.3.4.2
13934	2.4.1.21
544	1.2.1.31
2078	2.5.1.29
10633	3.4.21
9899	1.6.5.2
6681	6.3.1
14425	3.4.21
1740	1.14.99.1
7114	3.1.4.12
7157	2.7.2.3
10032	1.1.1.2
6595	3.1.2.20
1882	1.5.1.34
7090	3.5.1.41
13015	1.2.1.3
8149	3.4.13
1973	2.5.1.46
5301	1.5.1.39
2193	6.2.1
13206	1.14.14.1
15725	-
14612	-
3838	3.4.22.40
6761	1.3.8.8
2874	3.1.3
9631	6.3.2.4
11751	3.4.21
1242	1.2.1.27
7732	1.1.1
192	1.17.3.2
2456	1.2.1.19
15811	1.10.3.2
13272	1.1.1.149
756	1.2.1.5
10851	4.4.1.5
10689	1.1.1.145
12114	1.14.18.9
6890	1.1.1.21
15999	1.13.11.52
15331	2.7.7.76
1910	2.5.1.54
7713	3.1.3
7881	1.1.1.209
14741	1.1.1
282	3.1.3.5
1069	1.4.3.2
6732	1.1.1.213
373	1.11.1.21
1170	2.3.1.174
10607	2.4.1.19
9867	1.14.14.94
9833	1.2.1.22
16488	1
13160	3.2.1.122
9782	3.4.11.2
14007	2.4.1.69
187	2.4.2.1
391	6.1.1.3
13343	1.1.1.44
1324	1.3.1.20
10801	4.4.1.5
8496	1.14.16.1
13214	2.7.7.68
10950	6.2.1.3
9140	1.8.1.4
11248	2.7.1
301	3.6.1.55
9368	2.4.1.203
15366	4.1.2.47
6729	1.1.1.213
410	6.1.1.21
434	1.2.1.5
15272	2.7.1.218
14236	2.1.1.159
14377	2.4.1.300
14538	3.6.1.55
4409	1.3.1.104
13043	3.7.1.19
16443	1.14.11.73
16023	3.4.21
15228	2.7.11.25
7042	1.2.1.59
13773	3.2.1.18
7757	1.5.1.3
2244	4.2.1.41
2882	4.2.1.39
7660	1.11.1.7
15757	3.2.1.131
791	1.1
3914	1.17.1.8
14086	1.14.16.1
7641	5.4.2.12
6656	1.5.99.12
10429	3.2.1.75
10814	1.1.1.21
15159	1.13.11.18
8018	3.1.1
1310	2.7.1.32
7740	1.4.1.8
1409	1.2.1.10
1746	6.2.1.3
7268	3.4.11.19
15384	1.1.1
10600	1.2.1.19
6701	2.3.1.85
9839	1.21.99.4
8080	1.1.1.210
14293	3.1.3.97
777	1.4.3.5
10917	3.4.22.10
7981	1.4.9.1
15859	1.13.11.11
12123	2.3.2.10
13104	3.4.14.5
7797	1.1.1.48
13090	1.14.14.18
13328	3.5.2.16
13672	3.6.1.56
15150	1.1.3.15
16076	1.14.11.2
3238	4.2.1.36
12029	1.2.3.1
3428	6.1.1.23
13064	1.1.1.209
11100	2.1.2.9
10947	1.14.14.1
7269	3.4.13
6583	3.1.2.20
11083	1.3.98.1
3102	1.2.1.47
11863	3.2.1.20
11486	3.1.4.1
8127	2.8.2.1
14469	1.3.1.95
9396	2.7.7.27
9925	3.5.2.6
117	6.3.5.3
14353	2.7.11.1
9871	1.1.1.272
272	4.2.1.3
15663	2.3.1
454	3.6.1.65
15270	2.7.1
1083	1.2.1.88
10734	3.1.3.25
13166	3.1.1.1
10129	1.3.98.1
10031	5.1.1
13294	3.1.1.3
14779	2.3.1
14084	1.14.11
941	4.1.1.2
13316	3.4.17.23
3807	2.4.2.36
6715	1.1.1
13118	3.2.1.18
149	-
10568	1.1.1.23
11902	1.17.3.2
11255	2.7.1
11380	2.4.1.17
14401	6.5.1.2
15664	2.3.1
12049	2.7.1.11
10512	3.8.1
14869	1.14.14.42
10019	2.3.1.86
10396	1.3.5.2
14245	1.1.99.36
12980	1.1.99
15453	-
4406	1.3.1.44
10993	3.4.14.5
10826	1.1.1.2
10783	1.1.1.21
7829	1.1.1.149
9926	3.1.1.1
1975	1.1.1.108
10395	2.4.1.173
14371	1.11.1.19
10793	4.4.1.5
10354	3.4.16.4
14354	-
13679	2.5.1.29
10029	1.1.1.2
15922	-
14784	1.1.1.14
16099	4.2.1.134
431	4.1.1.47
15910	2.7.7.23
10218	3.5.1.3
16205	1.14.17.3
11349	3.5.2.6
398	2.1.3.2
7984	-
1795	2.7.1.106
7124	1.1.1.284
14395	3.2.1.21
13910	-
11187	1.11.1.1
16477	-
8387	3.1.21.3
541	1.2.1.88
8130	3.5.1.14
6760	4.99.1.5
15883	1.8.99
9874	1.1.1.153
6782	1.11.1.16
59	2.3.1.12
13147	2.8.2
9902	1.1.1.81
12109	3.1.1.17
9053	1.1.1.14
14400	1.1.1.n12
14099	4.2.3.107
15474	2.7.1.121
10053	2.3.1.85
9565	1.1.1.72
9720	2.7.2.3
14490	3.4.24.18
9666	2.7.8.13
7219	1.1.1.267
1435	2.7.1.2
13537	1.7.1.13
12820	3.4.11.21
12909	1.1.1
11742	3.4.21
14139	2.4.2.7
10451	3.2.1.23
14961	5.3.99.4
3064	2.6.1.9
1422	3.1.3.57
8146	3.5.1.14
2073	2.1.1.17
9673	3.1.2.2
12835	3.2.1.22
15227	2.7.11.1
6570	3.4
10097	1.3.5.2
15777	1.10.3.2
10876	1.2.1.3
11671	3.5.1.1
10083	3.5.1.4
16455	5.5.1.19
10495	4.1.2.13
9978	2.3.1.85
13236	3.4.21.37
7763	6.3.2.1
1086	1.2.1.79
16048	4.1.1.28
11825	3.2.1.25
1047	2.6.1.11
209	3.6.1.15
518	4.6.1.18
14573	-
14064	6.3.1.9
10189	4.2.1.68
171	2.3.1.31
14667	1.1.1.50
11846	3.4.21.4
9884	3.5.2.6
13337	2.4.1.212
15162	1.13.11.9
15540	2.1.2.1
10038	1.2.1.23
4105	1.2.1
12214	1.14.13.84
10656	2.4.1.17
16058	2.3.1.36
14355	2.4.99
9852	1.1.1
13717	3.4.21.62
6971	2.4.1.17
15238	2.7.11.1
13971	4.4.1.3
12776	1.1.1.292
7713	3.1.3.1
8104	3.1.1.3
14364	1.14.14.111
15302	2.7.7.76
155	1.1.1.28
9733	5.1.1
13615	2.7.4.22
355	6.1.1.10
135	3.5.4.6
626	1.10.3.3
6749	1.1.1.21
13879	2.6.1.1
15694	4.1.1.94
9954	3.1.3.23
2450	1.1.1.153
4257	3.5.1.108
11636	1.1.1.184
10888	3.6.1.23
10996	3.4.14.5
12215	1.14.13.84
11332	1.5.3.14
14421	-
13134	4.2.3.108
3059	2.7.1.11
1863	4.1.1.74
521	1.2.1.49
6732	1.1.1
1915	1.1.1.51
6939	1.14.17.1
1415	1.3.8.7
12397	3.4.11
14198	3.1.3.95
949	3.6.2.1
10016	1.1.1.218
9715	2.7.4.14
2754	1.4.3.3
10378	3.1.3.37
246	3.1.4
6886	1.1.1.169
8386	3.1.21.3
15276	3.5
7747	3.7.1.3
6758	1.1.1.50
14861	1.1.1.179
12843	6.2.1.12
10162	2.4.2.3
12203	1.14.13.84
9708	2.7.2.3
1097	2.6.1.57
4266	1.13.11.25
1064	2.6.1.27
14332	3.4.23.20
6774	1.1.1
8150	3.5.1.11
1793	2.5.1.29
3948	3.1.1.29
10861	1.1.1.65
9939	1.2.1.3
13867	3.4.24.27
2000	2.7.7.30
14126	3.1.1.88
9949	1.1.1.1
14366	2.7.1
14150	1.14.14.1
13453	3.1.3.91
6660	1.5.99.12
8030	1.1.1.10
9565	1.3.1.20
13434	6.3.2.29
11043	4.6.1.18
3022	6.3.2.8
12008	5.1.1
2479	1.2.1.19
10711	3.1.3.2
10025	1.1.1.21
10134	1.1.1.2
10240	3.5.1.3
1615	1.1.1.376
9637	1.5.1.34
11186	1.11.1.1
15561	2.3.1.74
16325	2.1.1.28
15773	1.10.3.2
1870	2.3.1.46
11745	3.4.21
12589	3
10097	1.3.98.1
10073	1.1.1.218
6596	3.5.2.6
8017	3.1.1.43
1177	2.4.1.15
3359	2.7.1.55
15202	3.2.1.40
6	2.7.2.10
6842	3.1.3
1308	1.1.99
7760	3.3.2.1
10978	2.7.1.95
14027	3.4.21
6731	1.1.1.2
3857	1.1.1
10757	1.1.1.1
486	1.3.1.14
13707	3.4.21.62
16493	4.2.3.134
13235	3.4.21.7
10404	1.3.98.1
13626	2.4.1.19
324	2.7.1.145
7911	1.1.1.357
554	1.1.1.1
10716	3.4.21
10370	1.1.1.21
14159	3.5.1.4
6625	1.5.99.12
13984	3.2.2
838	2.3.1.29
10063	3.5.1.11
608	1.1.1.12
2450	1.1.1.2
6875	1.2.1.3
15829	1.5.1.20
15156	1.11.1.21
15301	2.7.7.76
3868	2.4.2.21
3012	1.1.1.21
15986	4.2.3
6980	3.2.1.37
16279	1.2.4.1
